location,date,total_cases,new_cases,total_deaths,new_deaths,reproduction_rate,icu_patients,hosp_patients,total_tests,new_tests,positive_rate,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,population,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,life_expectancy
Bangladesh,2020-11-18,438795.0,2111.0,6275.0,21.0,1.18,,,2590257.0,16469.0,0.1283,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-19,441159.0,2364.0,6305.0,30.0,1.17,,,2607788.0,17531.0,0.1328,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-20,443434.0,2275.0,6322.0,17.0,1.16,,,2623395.0,15607.0,0.1349,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-21,445281.0,1847.0,6350.0,28.0,1.14,,,2636038.0,12643.0,0.1368,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-22,447341.0,2060.0,6388.0,38.0,1.12,,,2649908.0,13870.0,0.1391,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-23,449760.0,2419.0,6416.0,28.0,1.1,,,2665967.0,16059.0,0.1413,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-24,451990.0,2230.0,6448.0,32.0,1.07,,,2680985.0,15018.0,0.1428,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-25,454146.0,2156.0,6487.0,39.0,1.06,,,2696986.0,16001.0,0.1438,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-26,456438.0,2292.0,6524.0,37.0,1.05,,,2714038.0,17052.0,0.1438,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-27,458711.0,2273.0,6544.0,20.0,1.05,,,2730416.0,16378.0,0.1427,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-28,460619.0,1908.0,6580.0,36.0,1.05,,,2744428.0,14012.0,0.1415,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-29,462407.0,1788.0,6609.0,29.0,1.03,,,2758165.0,13737.0,0.1392,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-11-30,464932.0,2525.0,6644.0,35.0,1.04,,,2773537.0,15372.0,0.141,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-01,467225.0,2293.0,6675.0,31.0,1.02,,,2789038.0,15501.0,0.141,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-02,469423.0,2198.0,6713.0,38.0,1.01,,,2805010.0,15972.0,0.1414,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-03,471739.0,2316.0,6748.0,35.0,1.01,,,2821817.0,16807.0,0.142,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-04,473991.0,2252.0,6772.0,24.0,1.0,,,2837247.0,15430.0,0.143,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-05,475789.0,1798.0,6807.0,35.0,0.98,,,2850787.0,13540.0,0.1426,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-06,477545.0,1756.0,6838.0,31.0,0.97,,,2864005.0,13218.0,0.143,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-07,479743.0,2198.0,6874.0,36.0,0.95,,,2878374.0,14369.0,0.1413,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-08,481945.0,2202.0,6906.0,32.0,0.94,,,2895458.0,17084.0,0.1383,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-09,484104.0,2159.0,6930.0,24.0,0.93,,,2912500.0,17042.0,0.1366,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-10,485965.0,1861.0,6967.0,37.0,0.9,,,2928765.0,16265.0,0.133,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-11,487849.0,1884.0,6986.0,19.0,0.88,,,2945088.0,16323.0,0.1285,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-12,489178.0,1329.0,7020.0,34.0,0.85,,,2957718.0,12630.0,0.1252,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-13,490533.0,1355.0,7052.0,32.0,0.84,,,2970466.0,12748.0,0.122,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-14,492332.0,1799.0,7089.0,37.0,0.84,,,2987294.0,16828.0,0.1156,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-15,494209.0,1877.0,7129.0,40.0,0.84,,,3006348.0,19054.0,0.1106,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-16,495841.0,1632.0,7156.0,27.0,0.8,,,3023373.0,17025.0,0.1059,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-17,496975.0,1134.0,7192.0,36.0,0.78,,,3036564.0,13191.0,0.1021,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-18,498293.0,1318.0,7217.0,25.0,0.79,,,3050900.0,14336.0,0.0987,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-19,499560.0,1267.0,7242.0,25.0,0.82,,,3063200.0,12300.0,0.0984,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-20,500713.0,1153.0,7280.0,38.0,0.82,,,3076516.0,13316.0,0.096,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-21,502183.0,1470.0,7312.0,32.0,0.83,,,3092185.0,15669.0,0.0939,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-22,503501.0,1318.0,7329.0,17.0,0.81,,,3107330.0,15145.0,0.092,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-23,504868.0,1367.0,7359.0,30.0,0.81,,,3123262.0,15932.0,0.0904,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-24,506102.0,1234.0,7378.0,19.0,0.81,,,3136489.0,13227.0,0.0913,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-25,507265.0,1163.0,7398.0,20.0,0.81,,,3150184.0,13695.0,0.0904,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-26,508099.0,834.0,7428.0,30.0,0.8,,,3160096.0,9912.0,0.0881,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-27,509148.0,1049.0,7452.0,24.0,0.8,,,3172746.0,12650.0,0.0877,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-28,510080.0,932.0,7479.0,27.0,0.8,,,3185363.0,12617.0,0.0848,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-29,511261.0,1181.0,7509.0,30.0,0.82,,,3199951.0,14588.0,0.0838,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-30,512496.0,1235.0,7531.0,22.0,0.84,,,3215180.0,15229.0,0.083,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2020-12-31,513510.0,1014.0,7559.0,28.0,0.83,,,3228434.0,13254.0,0.0806,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-01,514500.0,990.0,7576.0,17.0,0.82,,,3240537.0,12103.0,0.0801,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-02,515184.0,684.0,7599.0,23.0,0.82,,,3250238.0,9701.0,0.0786,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-03,516019.0,835.0,7626.0,27.0,0.82,,,3261163.0,10925.0,0.0777,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-04,516929.0,910.0,7650.0,24.0,0.84,,,3273259.0,12096.0,0.0779,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-05,517920.0,991.0,7670.0,20.0,0.86,,,3287721.0,14462.0,0.0759,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-06,518898.0,978.0,7687.0,17.0,0.87,,,3303265.0,15544.0,0.0727,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-07,519905.0,1007.0,7718.0,31.0,0.88,,,3318646.0,15381.0,0.0709,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-08,520690.0,785.0,7734.0,16.0,0.88,,,3332327.0,13681.0,0.0674,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-09,521382.0,692.0,7756.0,22.0,0.9,,,3345235.0,12908.0,0.0652,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-10,522453.0,1071.0,7781.0,25.0,0.92,,,3358155.0,12920.0,0.0663,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-11,523302.0,849.0,7803.0,22.0,0.88,,,3372252.0,14097.0,0.0644,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-12,524020.0,718.0,7819.0,16.0,0.84,,,3386615.0,14363.0,0.0617,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-13,524910.0,890.0,7833.0,14.0,0.84,,,3402342.0,15727.0,0.0607,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-14,525723.0,813.0,7849.0,16.0,0.84,,,3418950.0,16608.0,0.058,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-15,526485.0,762.0,7862.0,13.0,0.84,,,3432628.0,13678.0,0.0578,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-16,527063.0,578.0,7883.0,21.0,0.82,,,3444843.0,12215.0,0.057,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-17,527632.0,569.0,7906.0,23.0,0.8,,,3458289.0,13446.0,0.0517,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-18,528329.0,697.0,7922.0,16.0,0.8,,,3470996.0,12707.0,0.0509,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-19,529031.0,702.0,7942.0,20.0,0.8,,,3486093.0,15097.0,0.0504,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-20,529687.0,656.0,7950.0,8.0,0.79,,,3501503.0,15410.0,0.0482,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-21,530271.0,584.0,7966.0,16.0,0.78,,,3516264.0,14761.0,0.0467,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-22,530890.0,619.0,7981.0,15.0,0.8,,,3531110.0,14846.0,0.0447,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-23,531326.0,436.0,8003.0,22.0,0.8,,,3542225.0,11115.0,0.0438,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-24,531799.0,473.0,8023.0,20.0,0.8,,,3556394.0,14169.0,0.0425,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-25,532401.0,602.0,8041.0,18.0,0.8,,,3571223.0,14829.0,0.0406,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-26,532916.0,515.0,8055.0,14.0,0.78,,,3585624.0,14401.0,0.039,0.0,0.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-27,533444.0,528.0,8072.0,17.0,0.78,,,3601344.0,15720.0,0.0376,26.0,26.0,,,26.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-28,533953.0,509.0,8087.0,15.0,0.78,,,3616174.0,14830.0,0.0369,567.0,567.0,,,541.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-29,534407.0,454.0,8094.0,7.0,0.78,,,3628249.0,12075.0,0.0362,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-30,534770.0,363.0,8111.0,17.0,0.8,,,3640333.0,12084.0,0.0351,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-01-31,535139.0,369.0,8127.0,16.0,0.81,,,3652558.0,12225.0,0.0347,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-01,535582.0,443.0,8137.0,10.0,0.82,,,3665033.0,12475.0,0.0339,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-02,536107.0,525.0,8149.0,12.0,0.85,,,3679485.0,14452.0,0.034,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-03,536545.0,438.0,8162.0,13.0,0.84,,,3694470.0,14985.0,0.0333,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-04,537030.0,485.0,8175.0,13.0,0.85,,,3709743.0,15273.0,0.0329,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-05,537465.0,435.0,8182.0,7.0,0.83,,,3725309.0,15566.0,0.0315,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-06,537770.0,305.0,8190.0,8.0,0.81,,,3737444.0,12135.0,0.0309,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-07,538062.0,292.0,8205.0,15.0,0.79,,,3749848.0,12404.0,0.03,31160.0,31160.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-08,538378.0,316.0,8221.0,16.0,0.78,,,3763610.0,13762.0,0.0284,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-09,538765.0,387.0,8229.0,8.0,0.82,,,3778078.0,14468.0,0.027,179318.0,179318.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-10,539153.0,388.0,8239.0,10.0,0.86,,,3793077.0,14999.0,0.0264,337769.0,337769.0,,,158451.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-11,539531.0,378.0,8248.0,9.0,0.9,,,3808853.0,15776.0,0.0252,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-12,539975.0,444.0,8253.0,5.0,0.94,,,3823181.0,14328.0,0.0256,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-13,540266.0,291.0,8266.0,13.0,0.95,,,3836052.0,12871.0,0.0253,736680.0,736680.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-14,540592.0,326.0,8274.0,8.0,0.97,,,3848952.0,12900.0,0.0255,906033.0,906033.0,,,169353.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-15,541038.0,446.0,8285.0,11.0,0.99,,,3863090.0,14138.0,0.0267,1132711.0,1132711.0,,,226678.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-16,541434.0,396.0,8298.0,13.0,0.98,,,3877878.0,14788.0,0.0267,1359613.0,1359613.0,,,226902.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-17,541877.0,443.0,8314.0,16.0,0.98,,,3894490.0,16612.0,0.0269,1586368.0,1586368.0,,,226755.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-18,542268.0,391.0,8329.0,15.0,0.98,,,3909093.0,14603.0,0.0273,1848313.0,1848313.0,,,261945.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-19,542674.0,406.0,8337.0,8.0,0.99,,,3923325.0,14232.0,0.027,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-20,543024.0,350.0,8342.0,5.0,0.99,,,3934473.0,11148.0,0.028,2082877.0,2082877.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-21,543351.0,327.0,8349.0,7.0,0.98,,,3948509.0,14036.0,0.0277,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-22,543717.0,366.0,8356.0,7.0,0.96,,,3959612.0,11103.0,0.0278,2308157.0,2308157.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-23,544116.0,399.0,8374.0,18.0,0.99,,,3972360.0,12748.0,0.0284,2491053.0,2491053.0,,,182896.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-24,544544.0,428.0,8379.0,5.0,1.02,,,3988512.0,16152.0,0.0284,2673038.0,2673038.0,,,181985.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-25,544954.0,410.0,8384.0,5.0,1.07,,,4004072.0,15560.0,0.0283,2850940.0,2850940.0,,,177902.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-26,545424.0,470.0,8395.0,11.0,1.12,,,4019104.0,15032.0,0.0287,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-27,545831.0,407.0,8400.0,5.0,1.16,,,4031452.0,12348.0,0.0289,2984773.0,2984773.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-02-28,546216.0,385.0,8408.0,8.0,1.18,,,4044863.0,13411.0,0.0297,3110525.0,3110525.0,,,125752.0,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-01,546801.0,585.0,8416.0,8.0,1.21,,,4058433.0,13570.0,0.0312,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-02,547316.0,515.0,8423.0,7.0,1.22,,,4073758.0,15325.0,0.0316,3341505.0,3341505.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-03,547930.0,614.0,8428.0,5.0,1.26,,,4090172.0,16414.0,0.0333,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-04,548549.0,619.0,8435.0,7.0,1.28,,,4106157.0,15985.0,0.0352,3581169.0,3581169.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-05,549184.0,635.0,8441.0,6.0,1.31,,,4119867.0,13710.0,0.0373,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-06,549724.0,540.0,8451.0,10.0,1.33,,,4132949.0,13082.0,0.0384,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-07,550330.0,606.0,8462.0,11.0,1.37,,,4147041.0,14092.0,0.0403,3682152.0,3682152.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-08,551175.0,845.0,8476.0,14.0,1.42,,,4163999.0,16958.0,0.0414,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-09,552087.0,912.0,8489.0,13.0,1.47,,,4181774.0,17775.0,0.0442,4013963.0,4013963.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-10,553105.0,1018.0,8496.0,7.0,1.5,,,4198806.0,17032.0,0.0476,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-11,554156.0,1051.0,8502.0,6.0,1.51,,,4216864.0,18058.0,0.0506,4218127.0,4218127.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-12,555222.0,1066.0,8515.0,13.0,1.53,,,4232975.0,16111.0,0.0534,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-13,556236.0,1014.0,8527.0,12.0,1.57,,,4249181.0,16206.0,0.056,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-14,557395.0,1159.0,8545.0,18.0,1.62,,,4265387.0,16206.0,0.0597,4398094.0,4398094.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-15,559168.0,1773.0,8571.0,26.0,1.66,,,4284082.0,18695.0,0.0666,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-16,560887.0,1719.0,8597.0,26.0,1.65,,,4304830.0,20748.0,0.0715,4580391.0,4580391.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-17,562752.0,1865.0,8608.0,11.0,1.64,,,4329105.0,24275.0,0.074,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-18,564939.0,2187.0,8624.0,16.0,1.63,,,4350030.0,20925.0,0.081,4687824.0,4687824.0,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
Bangladesh,2021-03-19,566838.0,1899.0,8642.0,18.0,1.6,,,4368947.0,18917.0,0.0854,,,,,,169356251.0,27.5,5.098,3.262,3523.984,14.8,298.003,8.38,1.0,44.7,34.808,72.59
